Date, Vis Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score,Home Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score
2019-08-31, East Tennessee St, 131, 37, 161, 27, 17, 7, 60, 1, 0, 17, 15, 6, 2, 1, 2018, 7, Appalachian St, 277, 41, 167, 25, 17, 5, 58, 0, 0, 25, 10, 6, 1, 1, 1582, 42
2019-08-31, URI, 84, 23, 291, 42, 22, 4, 37, 0, 1, 21, 14, 4, 3, 1, 1732, 20, Ohio, 278, 38, 188, 23, 16, 7, 70, 1, 1, 23, 11, 8, 0, 0, 1868, 41
2019-08-31, Missouri, 114, 42, 423, 48, 31, 5, 31, 2, 1, 28, 17, 7, 3, 2, 1870, 31, Wyoming, 297, 42, 92, 16, 6, 5, 30, 0, 0, 16, 12, 4, 0, 0, 1730, 37
2019-08-31, Indiana, 148, 33, 326, 41, 24, 5, 65, 0, 2, 25, 13, 6, 0, 0, 1741, 34, Ball State, 100, 40, 298, 41, 26, 5, 35, 0, 1, 26, 16, 7, 2, 1, 1859, 24
2019-08-31, Incarnate Word, 28, 20, 181, 33, 15, 5, 55, 0, 1, 14, 10, 0, 3, 0, 1198, 7, UTSA, 284, 47, 206, 37, 28, 13, 145, 0, 2, 28, 14, 8, 3, 2, 2402, 35
2019-08-31, Georgia, 323, 40, 156, 23, 15, 10, 115, 1, 0, 25, 7, 1, 1, 0, 2041, 30, Vanderbilt, 116, 30, 109, 32, 16, 10, 63, 1, 0, 17, 14, 3, 2, 1, 1559, 6
2019-08-31, Mid Tennessee, 67, 28, 234, 41, 26, 8, 54, 1, 1, 16, 15, 4, 1, 0, 1604, 21, Michigan, 233, 45, 220, 33, 19, 8, 55, 2, 0, 26, 13, 5, 1, 0, 1996, 40
2019-09-01, Houston, 241, 42, 167, 27, 14, 6, 48, 0, 0, 24, 13, 5, 2, 1, 1900, 31, Oklahoma, 354, 37, 332, 24, 20, 7, 94, 2, 0, 30, 8, 5, 0, 0, 1700, 49
2019-09-02, Notre Dame, 230, 42, 193, 23, 14, 4, 20, 1, 0, 18, 12, 5, 1, 0, 1680, 35, Louisville, 249, 47, 134, 28, 12, 8, 50, 3, 0, 21, 15, 6, 2, 1, 1920, 17
2019-09-06, Sacramento St, 42, 23, 263, 50, 32, 8, 64, 1, 1, 16, 14, 4, 3, 0, 1853, 7, Arizona State, 91, 39, 304, 27, 17, 4, 60, 1, 0, 15, 17, 5, 2, 1, 1747, 19
